num_cores,n_tasks,target_utilization,scheduling_type,scheduling_policy,allocation_policy,avg_response_time_cf,avg_response_time_milp,schedulability_ratio_cf,schedulability_ratio_milp,total_utilization,analysis_overhead
8,200,0.25,Partitioned,FIFO,First-Fit Decreasing,73.61617889881045,3.869762550441369,1.0,1.0,0.24999999999999992,0.08858489990234375
8,200,0.25,Partitioned,FIFO,Best-Fit Decreasing,73.61617889881045,3.869762550441369,1.0,1.0,0.24999999999999992,0.0890655517578125
8,200,0.25,Partitioned,FIFO,Worst-Fit Decreasing,34.972212492597514,3.869762550441369,1.0,1.0,0.24999999999999992,0.08812260627746582
8,200,0.25,Partitioned,FIFO,Round-Robin,34.6432884642101,3.869762550441369,1.0,1.0,0.24999999999999992,0.08780455589294434
8,200,0.25,Global,HEFT,,157.54621230442345,4.0575421246827,0.875,1.0,0.2499999999999999,0.14716625213623047
8,200,0.25,Partitioned,HEFT,First-Fit Decreasing,74.55718020461958,3.4833482073723223,0.99,1.0,0.24999999999999983,0.09401226043701172
8,200,0.25,Partitioned,HEFT,Best-Fit Decreasing,74.55718020461958,3.4833482073723223,0.99,1.0,0.24999999999999983,0.09562492370605469
8,200,0.25,Partitioned,HEFT,Worst-Fit Decreasing,36.1762422963434,3.4833482073723223,1.0,1.0,0.24999999999999983,0.09388041496276855
8,200,0.25,Partitioned,HEFT,Round-Robin,36.11455939409861,3.4833482073723223,1.0,1.0,0.24999999999999983,0.09369134902954102
8,200,0.25,Global,LDF,,195.41566933362992,4.699988971228873,1.0,1.0,0.25000000000000006,0.14772891998291016
8,200,0.25,Partitioned,LDF,First-Fit Decreasing,81.37573323187209,4.155456406021348,1.0,1.0,0.2500000000000001,0.09550929069519043
8,200,0.25,Partitioned,LDF,Best-Fit Decreasing,81.37573323187209,4.155456406021348,1.0,1.0,0.2500000000000001,0.09620785713195801
8,200,0.25,Partitioned,LDF,Worst-Fit Decreasing,38.76772652917587,4.155456406021348,1.0,1.0,0.2500000000000001,0.09509706497192383
8,200,0.25,Partitioned,LDF,Round-Robin,37.999974626873275,4.155456406021348,1.0,1.0,0.2500000000000001,0.09522390365600586
8,200,0.5,Global,FIFO,,357.2868235751979,8.890603828083918,0.705,1.0,0.4999999999999998,0.14769291877746582
8,200,0.5,Partitioned,FIFO,First-Fit Decreasing,127.01852371969849,7.076372285842966,0.945,1.0,0.5000000000000006,0.09345865249633789
8,200,0.5,Partitioned,FIFO,Best-Fit Decreasing,127.01852371969849,7.076372285842966,0.945,1.0,0.5000000000000006,0.09416508674621582
8,200,0.5,Partitioned,FIFO,Worst-Fit Decreasing,61.62785731860742,7.076372285842966,1.0,1.0,0.5000000000000006,0.09262514114379883
8,200,0.5,Partitioned,FIFO,Round-Robin,61.46822584423512,7.076372285842966,1.0,1.0,0.5000000000000006,0.09279394149780273
8,200,0.5,Global,HEFT,,276.188527309443,6.5887900725542705,0.66,1.0,0.49999999999999983,0.14023113250732422
8,200,0.5,Partitioned,HEFT,First-Fit Decreasing,149.48199247633977,7.719896935821442,0.885,1.0,0.5000000000000002,0.0941159725189209
8,200,0.5,Partitioned,HEFT,Best-Fit Decreasing,149.48199247633977,7.719896935821442,0.885,1.0,0.5000000000000002,0.09498095512390137
8,200,0.5,Partitioned,HEFT,Worst-Fit Decreasing,73.3922511463198,7.719896935821442,0.995,1.0,0.5000000000000002,0.0936436653137207
8,200,0.5,Partitioned,HEFT,Round-Robin,73.0317680011167,7.719896935821442,0.995,1.0,0.5000000000000002,0.09366178512573242
8,200,0.5,Global,LDF,,365.5139862552369,9.148080067906426,1.0,1.0,0.5000000000000002,0.14349079132080078
8,200,0.5,Partitioned,LDF,First-Fit Decreasing,152.83503774629216,9.360559267245746,1.0,1.0,0.5000000000000002,0.10019159317016602
8,200,0.5,Partitioned,LDF,Best-Fit Decreasing,152.83503774629216,9.360559267245746,1.0,1.0,0.5000000000000002,0.10016465187072754
8,200,0.5,Partitioned,LDF,Worst-Fit Decreasing,74.3001382881916,9.360559267245746,1.0,1.0,0.5000000000000002,0.0992434024810791
8,200,0.5,Partitioned,LDF,Round-Robin,73.82807254326485,9.360559267245746,1.0,1.0,0.5000000000000002,0.09886789321899414
8,200,0.75,Global,FIFO,,501.51092197647534,14.95889078641241,0.445,1.0,0.7500000000000002,0.14461803436279297
8,200,0.75,Partitioned,FIFO,First-Fit Decreasing,229.6199118552322,14.821384363923341,0.835,1.0,0.7499999999999994,0.09360647201538086
8,200,0.75,Partitioned,FIFO,Best-Fit Decreasing,229.6199118552322,14.821384363923341,0.835,1.0,0.7499999999999994,0.09336638450622559
8,200,0.75,Partitioned,FIFO,Worst-Fit Decreasing,112.89504292674992,14.821384363923341,0.955,1.0,0.7499999999999994,0.09231257438659668
8,200,0.75,Partitioned,FIFO,Round-Robin,112.32026109833049,14.821384363923341,0.95,1.0,0.7499999999999994,0.09228730201721191
8,200,0.75,Global,HEFT,,421.6014727608246,10.880032437442024,0.48,1.0,0.7500000000000003,0.1429893970489502
8,200,0.75,Partitioned,HEFT,First-Fit Decreasing,245.51212258931207,12.816264404391907,0.715,1.0,0.7499999999999992,0.09184503555297852
8,200,0.75,Partitioned,HEFT,Best-Fit Decreasing,245.51212258931207,12.816264404391907,0.715,1.0,0.7499999999999992,0.09230518341064453
8,200,0.75,Partitioned,HEFT,Worst-Fit Decreasing,118.42428650698261,12.816264404391907,0.92,1.0,0.7499999999999992,0.09120440483093262
8,200,0.75,Partitioned,HEFT,Round-Robin,117.41502307586404,12.816264404391907,0.905,1.0,0.7499999999999992,0.09120368957519531
8,200,0.75,Global,LDF,,530.4492193486906,17.987750891992565,0.76,1.0,0.7500000000000002,0.14350104331970215
8,200,0.75,Partitioned,LDF,First-Fit Decreasing,239.4043901949336,20.589444152846504,1.0,1.0,0.7500000000000001,0.09286141395568848
8,200,0.75,Partitioned,LDF,Best-Fit Decreasing,239.4043901949336,20.589444152846504,1.0,1.0,0.7500000000000001,0.09363222122192383
8,200,0.75,Partitioned,LDF,Worst-Fit Decreasing,115.81372386841507,20.589444152846504,1.0,1.0,0.7500000000000001,0.09264755249023438
8,200,0.75,Partitioned,LDF,Round-Robin,114.72579281264233,20.589444152846504,1.0,1.0,0.7500000000000001,0.09228849411010742
8,400,0.25,Global,FIFO,,169.2501162277999,3.6808905764620388,0.9075,1.0,0.25000000000000006,0.5956254005432129
8,400,0.25,Partitioned,FIFO,First-Fit Decreasing,71.50302641954849,3.7055262072953736,0.995,1.0,0.25000000000000044,0.20627856254577637
8,400,0.25,Partitioned,FIFO,Best-Fit Decreasing,71.50302641954849,3.7055262072953736,0.995,1.0,0.25000000000000044,0.2074604034423828
8,400,0.25,Partitioned,FIFO,Worst-Fit Decreasing,34.454940933361016,3.7055262072953736,1.0,1.0,0.25000000000000044,0.20365667343139648
8,400,0.25,Partitioned,FIFO,Round-Robin,34.43049337063287,3.7055262072953736,1.0,1.0,0.25000000000000044,0.2030787467956543
8,400,0.25,Global,HEFT,,150.65264138892493,3.6182966852716767,0.86,1.0,0.25000000000000006,0.6334123611450195
8,400,0.25,Partitioned,HEFT,First-Fit Decreasing,73.78334317007244,3.2406343024790636,0.995,1.0,0.2500000000000001,0.20737314224243164
8,400,0.25,Partitioned,HEFT,Best-Fit Decreasing,73.78334317007244,3.2406343024790636,0.995,1.0,0.2500000000000001,0.20849871635437012
8,400,0.25,Partitioned,HEFT,Worst-Fit Decreasing,36.00714759278162,3.2406343024790636,1.0,1.0,0.2500000000000001,0.2048802375793457
8,400,0.25,Partitioned,HEFT,Round-Robin,35.81693279446543,3.2406343024790636,1.0,1.0,0.2500000000000001,0.20500636100769043
8,400,0.25,Global,LDF,,184.06734276891257,3.7986202132460303,1.0,1.0,0.25,0.6290545463562012
8,400,0.25,Partitioned,LDF,First-Fit Decreasing,79.3919562741957,3.9950732277962855,1.0,1.0,0.24999999999999986,0.20934128761291504
8,400,0.25,Partitioned,LDF,Best-Fit Decreasing,79.3919562741957,3.9950732277962855,1.0,1.0,0.24999999999999986,0.21027374267578125
8,400,0.25,Partitioned,LDF,Worst-Fit Decreasing,38.12288271956411,3.9950732277962855,1.0,1.0,0.24999999999999986,0.20754766464233398
8,400,0.25,Partitioned,LDF,Round-Robin,37.79801404784677,3.9950732277962855,1.0,1.0,0.24999999999999986,0.20671606063842773
8,400,0.5,Global,FIFO,,323.8754359671392,7.307838337424896,0.67,1.0,0.5000000000000004,0.5896880626678467
8,400,0.5,Partitioned,FIFO,First-Fit Decreasing,149.52533217339516,7.452444252027442,0.8975,1.0,0.5000000000000001,0.20036053657531738
8,400,0.5,Partitioned,FIFO,Best-Fit Decreasing,149.52533217339516,7.452444252027442,0.8975,1.0,0.5000000000000001,0.20198869705200195
8,400,0.5,Partitioned,FIFO,Worst-Fit Decreasing,71.76028285881615,7.452444252027442,1.0,1.0,0.5000000000000001,0.19719290733337402
8,400,0.5,Partitioned,FIFO,Round-Robin,71.39051325110536,7.452444252027442,1.0,1.0,0.5000000000000001,0.19675874710083008
8,400,0.5,Global,HEFT,,287.75012004297906,6.326658035087351,0.685,1.0,0.5,0.6217730045318604
8,400,0.5,Partitioned,HEFT,First-Fit Decreasing,148.8644454941721,6.5075748550852355,0.9,1.0,0.5000000000000003,0.20830011367797852
8,400,0.5,Partitioned,HEFT,Best-Fit Decreasing,148.8644454941721,6.5075748550852355,0.9,1.0,0.5000000000000003,0.21096158027648926
8,400,0.5,Partitioned,HEFT,Worst-Fit Decreasing,72.75853883423032,6.5075748550852355,0.9925,1.0,0.5000000000000003,0.20635080337524414
8,400,0.5,Partitioned,HEFT,Round-Robin,71.96144416501679,6.5075748550852355,0.9975,1.0,0.5000000000000003,0.20563817024230957
8,400,0.5,Global,LDF,,361.31867395140665,7.816659876964609,1.0,1.0,0.5000000000000003,0.6345601081848145
8,400,0.5,Partitioned,LDF,First-Fit Decreasing,150.12850168315697,7.7881013149600555,1.0,1.0,0.4999999999999997,0.21460223197937012
8,400,0.5,Partitioned,LDF,Best-Fit Decreasing,150.12850168315697,7.7881013149600555,1.0,1.0,0.4999999999999997,0.21671295166015625
8,400,0.5,Partitioned,LDF,Worst-Fit Decreasing,73.62731329763676,7.7881013149600555,1.0,1.0,0.4999999999999997,0.2125089168548584
8,400,0.5,Partitioned,LDF,Round-Robin,72.96192740696225,7.7881013149600555,1.0,1.0,0.4999999999999997,0.21214866638183594
8,400,0.75,Global,FIFO,,497.0702994347562,11.355090401911035,0.475,1.0,0.7500000000000002,0.592484712600708
8,400,0.75,Partitioned,FIFO,First-Fit Decreasing,209.16423906643692,10.939184729891345,0.8425,1.0,0.75,0.2070474624633789
8,400,0.75,Partitioned,FIFO,Best-Fit Decreasing,209.16423906643692,10.939184729891345,0.8425,1.0,0.75,0.20777678489685059
8,400,0.75,Partitioned,FIFO,Worst-Fit Decreasing,102.06207691429967,10.939184729891345,0.9875,1.0,0.75,0.20413494110107422
8,400,0.75,Partitioned,FIFO,Round-Robin,101.44030269634939,10.939184729891345,0.985,1.0,0.75,0.20351362228393555
8,400,0.75,Global,HEFT,,449.3867728798804,10.499393311321999,0.515,1.0,0.7499999999999998,0.6259791851043701
8,400,0.75,Partitioned,HEFT,First-Fit Decreasing,226.50981991246277,10.456906111275075,0.7375,1.0,0.7499999999999993,0.2498490810394287
8,400,0.75,Partitioned,HEFT,Best-Fit Decreasing,226.50981991246277,10.456906111275075,0.7375,1.0,0.7499999999999993,0.20842695236206055
8,400,0.75,Partitioned,HEFT,Worst-Fit Decreasing,109.82086890731468,10.456906111275075,0.9275,1.0,0.7499999999999993,0.20460009574890137
8,400,0.75,Partitioned,HEFT,Round-Robin,109.5051792890516,10.456906111275075,0.9225,1.0,0.7499999999999993,0.20518136024475098
8,400,0.75,Global,LDF,,558.6776188211988,11.799915967001931,0.745,1.0,0.7500000000000007,0.6303551197052002
8,400,0.75,Partitioned,LDF,First-Fit Decreasing,226.3125602960887,11.663569321703854,1.0,1.0,0.7499999999999998,0.20875072479248047
8,400,0.75,Partitioned,LDF,Best-Fit Decreasing,226.3125602960887,11.663569321703854,1.0,1.0,0.7499999999999998,0.21020913124084473
8,400,0.75,Partitioned,LDF,Worst-Fit Decreasing,110.2075116418409,11.663569321703854,1.0,1.0,0.7499999999999998,0.2067265510559082
8,400,0.75,Partitioned,LDF,Round-Robin,110.03957196208033,11.663569321703854,1.0,1.0,0.7499999999999998,0.20674419403076172
8,600,0.25,Global,FIFO,,172.07201172194655,3.4276988609079537,0.8666666666666667,1.0,0.24999999999999997,1.6355924606323242
8,600,0.25,Partitioned,FIFO,First-Fit Decreasing,72.42622337935536,3.497794222201936,1.0,1.0,0.24999999999999992,0.3336448669433594
8,600,0.25,Partitioned,FIFO,Best-Fit Decreasing,72.42622337935536,3.497794222201936,1.0,1.0,0.24999999999999992,0.33688902854919434
8,600,0.25,Partitioned,FIFO,Worst-Fit Decreasing,35.068999303562514,3.497794222201936,1.0,1.0,0.24999999999999992,0.3289475440979004
8,600,0.25,Partitioned,FIFO,Round-Robin,35.04435100359218,3.497794222201936,1.0,1.0,0.24999999999999992,0.3297457695007324
8,600,0.25,Global,HEFT,,152.76632184875163,3.306798567398912,0.88,1.0,0.2499999999999999,1.7833409309387207
8,600,0.25,Partitioned,HEFT,First-Fit Decreasing,76.48577577707641,3.366202980736297,0.9933333333333333,1.0,0.24999999999999964,0.34093356132507324
8,600,0.25,Partitioned,HEFT,Best-Fit Decreasing,76.48577577707641,3.366202980736297,0.9933333333333333,1.0,0.24999999999999964,0.341752290725708
8,600,0.25,Partitioned,HEFT,Worst-Fit Decreasing,37.15785936130496,3.366202980736297,1.0,1.0,0.24999999999999964,0.3337411880493164
8,600,0.25,Partitioned,HEFT,Round-Robin,36.902482718245786,3.366202980736297,1.0,1.0,0.24999999999999964,0.33371710777282715
8,600,0.25,Global,LDF,,176.96260686436943,3.4353881519579423,1.0,1.0,0.24999999999999986,1.7759826183319092
8,600,0.25,Partitioned,LDF,First-Fit Decreasing,80.16160576676961,3.8709115657414257,1.0,1.0,0.24999999999999986,0.3465254306793213
8,600,0.25,Partitioned,LDF,Best-Fit Decreasing,80.16160576676961,3.8709115657414257,1.0,1.0,0.24999999999999986,0.34786510467529297
8,600,0.25,Partitioned,LDF,Worst-Fit Decreasing,39.15408114620672,3.8709115657414257,1.0,1.0,0.24999999999999986,0.3411831855773926
8,600,0.25,Partitioned,LDF,Round-Robin,38.84527529194293,3.8709115657414257,1.0,1.0,0.24999999999999986,0.3406975269317627
8,600,0.5,Global,FIFO,,349.2692360332534,7.77197445352238,0.705,1.0,0.49999999999999933,1.6402287483215332
8,600,0.5,Partitioned,FIFO,First-Fit Decreasing,149.45216863043854,7.54575295289865,0.9,1.0,0.49999999999999944,0.34171199798583984
8,600,0.5,Partitioned,FIFO,Best-Fit Decreasing,149.45216863043854,7.54575295289865,0.9,1.0,0.49999999999999944,0.34288763999938965
8,600,0.5,Partitioned,FIFO,Worst-Fit Decreasing,72.88389390977565,7.54575295289865,1.0,1.0,0.49999999999999944,0.3354361057281494
8,600,0.5,Partitioned,FIFO,Round-Robin,72.58610411765423,7.54575295289865,0.9983333333333333,1.0,0.49999999999999944,0.33458876609802246
8,600,0.5,Global,HEFT,,297.7609841731105,6.683277933001398,0.6616666666666666,1.0,0.4999999999999998,1.775282621383667
8,600,0.5,Partitioned,HEFT,First-Fit Decreasing,158.82489798834285,7.169567155475819,0.855,1.0,0.5000000000000002,0.34389305114746094
8,600,0.5,Partitioned,HEFT,Best-Fit Decreasing,158.82489798834285,7.169567155475819,0.855,1.0,0.5000000000000002,0.3465592861175537
8,600,0.5,Partitioned,HEFT,Worst-Fit Decreasing,77.0123705157865,7.169567155475819,0.9866666666666667,1.0,0.5000000000000002,0.338364839553833
8,600,0.5,Partitioned,HEFT,Round-Robin,76.57312733596716,7.169567155475819,0.9916666666666667,1.0,0.5000000000000002,0.33762335777282715
8,600,0.5,Global,LDF,,363.05703016730104,7.844297433533053,1.0,1.0,0.4999999999999997,1.7958955764770508
8,600,0.5,Partitioned,LDF,First-Fit Decreasing,153.48242178725124,7.880678856133242,1.0,1.0,0.4999999999999999,0.3422243595123291
8,600,0.5,Partitioned,LDF,Best-Fit Decreasing,153.48242178725124,7.880678856133242,1.0,1.0,0.4999999999999999,0.34309864044189453
8,600,0.5,Partitioned,LDF,Worst-Fit Decreasing,74.48639340091273,7.880678856133242,1.0,1.0,0.4999999999999999,0.3371620178222656
8,600,0.5,Partitioned,LDF,Round-Robin,73.74734304432924,7.880678856133242,1.0,1.0,0.4999999999999999,0.33601903915405273
8,600,0.75,Global,FIFO,,503.075458140153,11.392419578905443,0.47,1.0,0.7499999999999993,1.650820016860962
8,600,0.75,Partitioned,FIFO,First-Fit Decreasing,222.15843646152965,11.27162897363662,0.7866666666666666,1.0,0.7500000000000007,0.34455013275146484
8,600,0.75,Partitioned,FIFO,Best-Fit Decreasing,222.15843646152965,11.27162897363662,0.7866666666666666,1.0,0.7500000000000007,0.3464071750640869
8,600,0.75,Partitioned,FIFO,Worst-Fit Decreasing,106.95677236955035,11.27162897363662,0.955,1.0,0.7500000000000007,0.3399314880371094
8,600,0.75,Partitioned,FIFO,Round-Robin,106.90924227762501,11.27162897363662,0.9516666666666667,1.0,0.7500000000000007,0.3388547897338867
8,600,0.75,Global,HEFT,,445.70577271054594,10.413486478884462,0.5616666666666666,1.0,0.7500000000000001,1.7963109016418457
8,600,0.75,Partitioned,HEFT,First-Fit Decreasing,228.77264979164804,9.917674572151649,0.7633333333333333,1.0,0.7500000000000002,0.3369755744934082
8,600,0.75,Partitioned,HEFT,Best-Fit Decreasing,228.77264979164804,9.917674572151649,0.7633333333333333,1.0,0.7500000000000002,0.3368399143218994
8,600,0.75,Partitioned,HEFT,Worst-Fit Decreasing,110.75590180073074,9.917674572151649,0.9483333333333334,1.0,0.7500000000000002,0.33006811141967773
8,600,0.75,Partitioned,HEFT,Round-Robin,109.20467180092206,9.917674572151649,0.9483333333333334,1.0,0.7500000000000002,0.3297443389892578
8,600,0.75,Global,LDF,,518.330505249403,9.963477000636415,0.77,1.0,0.7500000000000003,1.771958827972412
8,600,0.75,Partitioned,LDF,First-Fit Decreasing,225.99371086538255,10.823659093088944,1.0,1.0,0.7499999999999994,0.3423807621002197
8,600,0.75,Partitioned,LDF,Best-Fit Decreasing,225.99371086538255,10.823659093088944,1.0,1.0,0.7499999999999994,0.3436620235443115
8,600,0.75,Partitioned,LDF,Worst-Fit Decreasing,109.10714084899469,10.823659093088944,1.0,1.0,0.7499999999999994,0.3365144729614258
8,600,0.75,Partitioned,LDF,Round-Robin,108.84236650537576,10.823659093088944,1.0,1.0,0.7499999999999994,0.3363182544708252
16,10,0.25,Global,FIFO,,155.66888083788766,15.943888247518647,0.8,1.0,0.24999999999999994,0.003784656524658203
16,10,0.25,Partitioned,FIFO,First-Fit Decreasing,55.109753589612396,14.359487309466207,1.0,1.0,0.25,0.003387451171875
16,10,0.25,Partitioned,FIFO,Best-Fit Decreasing,55.109753589612396,14.359487309466207,1.0,1.0,0.25,0.0034160614013671875
16,10,0.25,Partitioned,FIFO,Worst-Fit Decreasing,17.15559422908477,14.359487309466207,1.0,1.0,0.25,0.0033354759216308594
16,10,0.25,Partitioned,FIFO,Round-Robin,15.64017130930334,14.359487309466207,1.0,1.0,0.25,0.0032911300659179688
16,10,0.25,Global,HEFT,,165.10592069080772,16.272866363644347,0.6,1.0,0.25000000000000006,0.0039288997650146484
16,10,0.25,Partitioned,HEFT,First-Fit Decreasing,66.37422524799683,12.491333245580254,1.0,1.0,0.24999999999999992,0.003892183303833008
16,10,0.25,Partitioned,HEFT,Best-Fit Decreasing,66.37422524799683,12.491333245580254,1.0,1.0,0.24999999999999992,0.00392603874206543
16,10,0.25,Partitioned,HEFT,Worst-Fit Decreasing,17.207358468946406,12.491333245580254,1.0,1.0,0.24999999999999992,0.0038614273071289062
16,10,0.25,Partitioned,HEFT,Round-Robin,17.787917275574337,12.491333245580254,1.0,1.0,0.24999999999999992,0.003821134567260742
16,10,0.25,Global,LDF,,164.19126744596136,20.36162313062329,1.0,1.0,0.25000000000000006,0.0037298202514648438
16,10,0.25,Partitioned,LDF,First-Fit Decreasing,86.24380878622271,19.255884879515634,1.0,1.0,0.24999999999999992,0.00414729118347168
16,10,0.25,Partitioned,LDF,Best-Fit Decreasing,86.24380878622271,19.255884879515634,1.0,1.0,0.24999999999999992,0.0042536258697509766
16,10,0.25,Partitioned,LDF,Worst-Fit Decreasing,24.340261515128248,19.255884879515634,1.0,1.0,0.24999999999999992,0.004216194152832031
16,10,0.25,Partitioned,LDF,Round-Robin,21.04567500846827,19.255884879515634,1.0,1.0,0.24999999999999992,0.004156351089477539
16,10,0.5,Global,FIFO,,260.00549932424934,22.924141908051993,0.6,1.0,0.5,0.0033721923828125
16,10,0.5,Partitioned,FIFO,First-Fit Decreasing,132.18944573378292,35.54718312412905,1.0,1.0,0.49999999999999994,0.0036504268646240234
16,10,0.5,Partitioned,FIFO,Best-Fit Decreasing,132.18944573378292,35.54718312412905,1.0,1.0,0.49999999999999994,0.003699064254760742
16,10,0.5,Partitioned,FIFO,Worst-Fit Decreasing,42.53409797515476,35.54718312412905,1.0,1.0,0.49999999999999994,0.0036623477935791016
16,10,0.5,Partitioned,FIFO,Round-Robin,38.76872083126061,35.54718312412905,1.0,1.0,0.49999999999999994,0.0036203861236572266
16,10,0.5,Global,HEFT,,184.1553601454764,19.843834082419164,0.6,1.0,0.5000000000000001,0.00391840934753418
16,10,0.5,Partitioned,HEFT,First-Fit Decreasing,140.11613738290913,23.65800978630294,0.6,1.0,0.5,0.004449605941772461
16,10,0.5,Partitioned,HEFT,Best-Fit Decreasing,140.11613738290913,23.65800978630294,0.6,1.0,0.5,0.004315376281738281
16,10,0.5,Partitioned,HEFT,Worst-Fit Decreasing,38.22457847939722,23.65800978630294,1.0,1.0,0.5,0.004250764846801758
16,10,0.5,Partitioned,HEFT,Round-Robin,37.8456265329991,23.65800978630294,1.0,1.0,0.5,0.004220247268676758
16,10,0.5,Global,LDF,,403.7223544065028,34.095323588854136,1.0,1.0,0.49999999999999994,0.003690958023071289
16,10,0.5,Partitioned,LDF,First-Fit Decreasing,204.92980320937886,44.6792912827827,1.0,1.0,0.49999999999999994,0.003718137741088867
16,10,0.5,Partitioned,LDF,Best-Fit Decreasing,204.92980320937886,44.6792912827827,1.0,1.0,0.49999999999999994,0.0038094520568847656
16,10,0.5,Partitioned,LDF,Worst-Fit Decreasing,51.14214786202035,44.6792912827827,1.0,1.0,0.49999999999999994,0.0037262439727783203
16,10,0.5,Partitioned,LDF,Round-Robin,51.75100637415569,44.6792912827827,1.0,1.0,0.49999999999999994,0.0037147998809814453
16,10,0.75,Global,FIFO,,521.0056398001205,60.31087158991562,0.6,1.0,0.75,0.0031566619873046875
16,10,0.75,Partitioned,FIFO,First-Fit Decreasing,242.51473454715125,50.67333382923373,0.7,1.0,0.7499999999999998,0.004795551300048828
16,10,0.75,Partitioned,FIFO,Best-Fit Decreasing,242.51473454715125,50.67333382923373,0.7,1.0,0.7499999999999998,0.004708766937255859
16,10,0.75,Partitioned,FIFO,Worst-Fit Decreasing,72.00910068059478,50.67333382923373,1.0,1.0,0.7499999999999998,0.004735469818115234
16,10,0.75,Partitioned,FIFO,Round-Robin,69.73797285166908,50.67333382923373,1.0,1.0,0.7499999999999998,0.0045642852783203125
16,10,0.75,Global,HEFT,,242.8198717606786,26.669046888731526,0.4,1.0,0.7499999999999998,0.0043718814849853516
16,10,0.75,Partitioned,HEFT,First-Fit Decreasing,238.05338414894177,46.32784958714775,0.6,1.0,0.7499999999999999,0.0038547515869140625
16,10,0.75,Partitioned,HEFT,Best-Fit Decreasing,238.05338414894177,46.32784958714775,0.6,1.0,0.7499999999999999,0.003924846649169922
16,10,0.75,Partitioned,HEFT,Worst-Fit Decreasing,68.78525021225447,46.32784958714775,1.0,1.0,0.7499999999999999,0.003811359405517578
16,10,0.75,Partitioned,HEFT,Round-Robin,65.82568908183063,46.32784958714775,1.0,1.0,0.7499999999999999,0.003876209259033203
16,10,0.75,Global,LDF,,669.3291533293175,78.39593101423176,0.8,1.0,0.75,0.0037970542907714844
16,10,0.75,Partitioned,LDF,First-Fit Decreasing,304.64600137369246,64.50875957040051,1.0,1.0,0.7500000000000001,0.0037453174591064453
16,10,0.75,Partitioned,LDF,Best-Fit Decreasing,304.64600137369246,64.50875957040051,1.0,1.0,0.7500000000000001,0.0038025379180908203
16,10,0.75,Partitioned,LDF,Worst-Fit Decreasing,86.75402772609672,64.50875957040051,1.0,1.0,0.7500000000000001,0.0037403106689453125
16,10,0.75,Partitioned,LDF,Round-Robin,76.28380840836267,64.50875957040051,1.0,1.0,0.7500000000000001,0.003709554672241211
16,50,0.25,Global,FIFO,,182.01201956176422,5.8409273699575435,0.96,1.0,0.25000000000000006,0.02259516716003418
16,50,0.25,Partitioned,FIFO,First-Fit Decreasing,77.13972499358165,5.933101806557443,1.0,1.0,0.24999999999999997,0.023548364639282227
16,50,0.25,Partitioned,FIFO,Best-Fit Decreasing,77.13972499358165,5.933101806557443,1.0,1.0,0.24999999999999997,0.023959636688232422
16,50,0.25,Partitioned,FIFO,Worst-Fit Decreasing,18.8654593147363,5.933101806557443,1.0,1.0,0.24999999999999997,0.02342510223388672
16,50,0.25,Partitioned,FIFO,Round-Robin,18.593610772774475,5.933101806557443,1.0,1.0,0.24999999999999997,0.023420095443725586
16,50,0.25,Global,HEFT,,155.44977663185134,6.150870791500234,0.76,1.0,0.24999999999999994,0.02446722984313965
16,50,0.25,Partitioned,HEFT,First-Fit Decreasing,60.49322508319834,3.5931961163914194,1.0,1.0,0.2500000000000001,0.01833033561706543
16,50,0.25,Partitioned,HEFT,Best-Fit Decreasing,60.49322508319834,3.5931961163914194,1.0,1.0,0.2500000000000001,0.018604040145874023
16,50,0.25,Partitioned,HEFT,Worst-Fit Decreasing,14.460618270986236,3.5931961163914194,1.0,1.0,0.2500000000000001,0.01830744743347168
16,50,0.25,Partitioned,HEFT,Round-Robin,14.371274728574909,3.5931961163914194,1.0,1.0,0.2500000000000001,0.018069982528686523
16,50,0.25,Global,LDF,,176.65811900624539,4.6791778789019025,1.0,1.0,0.2500000000000001,0.021555185317993164
16,50,0.25,Partitioned,LDF,First-Fit Decreasing,87.73460364644232,6.672581622357826,1.0,1.0,0.25,0.02182912826538086
16,50,0.25,Partitioned,LDF,Best-Fit Decreasing,87.73460364644232,6.672581622357826,1.0,1.0,0.25,0.022181987762451172
16,50,0.25,Partitioned,LDF,Worst-Fit Decreasing,21.95689555841381,6.672581622357826,1.0,1.0,0.25,0.02191925048828125
16,50,0.25,Partitioned,LDF,Round-Robin,21.4181259486427,6.672581622357826,1.0,1.0,0.25,0.021692514419555664
16,50,0.5,Global,FIFO,,373.28701554947895,15.067233564479597,0.7,1.0,0.5,0.02145838737487793
16,50,0.5,Partitioned,FIFO,First-Fit Decreasing,144.40523418269325,13.111427712037578,0.92,1.0,0.5000000000000001,0.01990818977355957
16,50,0.5,Partitioned,FIFO,Best-Fit Decreasing,144.40523418269325,13.111427712037578,0.92,1.0,0.5000000000000001,0.020284175872802734
16,50,0.5,Partitioned,FIFO,Worst-Fit Decreasing,36.799870313961335,13.111427712037578,1.0,1.0,0.5000000000000001,0.019852161407470703
16,50,0.5,Partitioned,FIFO,Round-Robin,34.793449650027405,13.111427712037578,1.0,1.0,0.5000000000000001,0.019954919815063477
16,50,0.5,Global,HEFT,,248.3525755971657,8.020906519035119,0.52,1.0,0.5000000000000001,0.018819808959960938
16,50,0.5,Partitioned,HEFT,First-Fit Decreasing,152.20276194896627,9.156686074846528,0.74,1.0,0.5,0.020086050033569336
